Unnamed: 0,coordinates,date,hashtags,language,source,text,user,Category
1138,,Tue Feb 05 01:59:43 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @JacobAWohl: Woman Who Outed Clinton’s Faith Healer as Child Rapist Found Dead https://t.co/mEK0QmNdZw,Jasonjdmoore80,politics
1139,,Tue Feb 05 01:59:43 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ViajaMasTerca @JudicialWatch Mueller is covering Clinton who he was in cahoots with.
Do a little research,he was i… https://t.co/4JoJeKZKhy",PaddyFitz13,politics
1140,,Tue Feb 05 01:59:43 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Woman Dies After Exposing Bill Clinton tied Baby Slave Farm https://t.co/aDxLfBkUHc via @YouTube,fuzzysimpleton7,politics
1141,,Tue Feb 05 01:59:41 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DineshDSouza: Massive deception here! Much of what the media does is to prevent us from knowing, to cover up the misdeeds of the Clinto…",NurseViper,politics
1142,,Tue Feb 05 01:59:40 +0000 2019,"[{'text': 'Snopes', 'indices': [71, 78]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@jayfive67 @Phyxius5 @TheJuanWilliams @thehill @TheHillOpinion Went to #Snopes 2 C what they said abt this pic. The… https://t.co/qIkyzC0skL,osPatriot,politics
1143,,Tue Feb 05 01:59:38 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ChuckGrassley: last Cong Dems forced 48 cloture votes on judicial noms Compare that to 6 cloture votes TOTAL for 1st 2yrs of Obama+GWBu…,toreilly,politics
1144,,Tue Feb 05 01:59:38 +0000 2019,"[{'text': 'masterrace', 'indices': [24, 35]}, {'text': 'retrogaming', 'indices': [106, 118]}, {'text': 'PC', 'indices': [119, 122]}, {'text': 'Clinton', 'indices': [123, 131]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schimahr It's not. The #masterrace won the war long ago. These are just pathetic little skirmishes. 🔫🔫🔫

#retrogaming #PC #Clinton",TheOneTruScotty,politics
1145,,Tue Feb 05 01:59:37 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @TomFitton: Mueller report would be more harassment of @RealDonaldTrump and @JudicialWatch sues for docs on the real collusion scandal -…,SalveReginaUSA,politics
1146,,Tue Feb 05 01:59:37 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kylegriffin1: Trump repeats his false line that ""you can't impeach somebody for doing the best job of any president.""

The week the Rep…",ucla_007,politics
1147,,Tue Feb 05 01:59:37 +0000 2019,[],en,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial© PRO</a>","RT @1Romans58: Died exposing the demons.  

Woman Who Outed Clinton’s Faith Healer as Child Rapist Found Dead https://t.co/7iKxTzCIOA via @…",xrayrpa,politics
1148,,Tue Feb 05 01:59:36 +0000 2019,"[{'text': 'DANGEROUS', 'indices': [33, 43]}, {'text': 'FAKENEWS', 'indices': [44, 53]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @whatznextfolks: THIS KIND OF #DANGEROUS #FAKENEWS RHETORIC IS EXACTLY WHY @realDonaldTrump NEEDS TO GET OFF HIS BACK FOOT AND #UNSEAL60…,Burke12Mel,politics
1149,,Tue Feb 05 01:59:36 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@yankeecannuck @therealphilryan @ForecasterEnten @Zac_Petkanas He barely endorsed Clinton, and only did it under pressure.",porkyhontas,politics
1150,,Tue Feb 05 01:59:36 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JordanSchachtel: Not mentioned in piece: Before and after the Trump Tower meeting, Akhmetshin and his team met directly with Glenn Simp…",dreamfaeiry,politics
1151,,Tue Feb 05 01:59:36 +0000 2019,"[{'text': 'Democrats', 'indices': [43, 53]}]",en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @LadyRedWave: Once upon a time, leading #Democrats, such as Bill Clinton, wanted abortion to be ""safe, legal, and rare.""  
NOW they WANT…",AbeA04489381,politics
1152,,Tue Feb 05 01:59:36 +0000 2019,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Lollardfish ...Once primaries were over, Clinton fully endorsed Obama within, I think, a couple of days. 

Sanders… https://t.co/MGG9o9BoiU",MaureenDowdTwit,politics
1153,,Tue Feb 05 01:59:35 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @LindoroAlmaviva: @newtgingrich So says the man who called Clinton immoral for having an affair while his wife was sick in bed and was f…,MorganAuCourant,politics
1154,,Tue Feb 05 01:59:35 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CraigMurrayOrg: From Karachi to Caracas - I am finding Karachi an interesting place from which to view the world. Four US Presidents ha…,paddy030750,politics
1155,,Tue Feb 05 01:59:34 +0000 2019,[],en,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>",Bill Clinton at the game. 😂😂😂,BGs_finest,politics
1156,,Tue Feb 05 01:59:33 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DineshDSouza: Massive deception here! Much of what the media does is to prevent us from knowing, to cover up the misdeeds of the Clinto…",Zoom81,politics
1157,,Tue Feb 05 01:59:31 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @1Romans58: Died exposing the demons.  

Woman Who Outed Clinton’s Faith Healer as Child Rapist Found Dead https://t.co/7iKxTzCIOA via @…",USMale7,politics
1158,,Tue Feb 05 01:59:28 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SassyKadiK: Lindsey Graham says he will open an investigation into Clinton's emails.
Not sure how many investigations it takes for them…",psmallinvestor,politics
1159,,Tue Feb 05 01:59:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GIJoeOPS: Former Pres. Bill Clinton defends former KKK leader Sen. Robert Byrd (W. VA)!

He admits Democrats joined the KKK in order to…",oidcop,politics
1160,,Tue Feb 05 01:59:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JudicialWatch: There have been reports of the FBI looking into the Clinton Foundation. JW forced the State Dept to release conflict of…,CJUSTICETruth41,politics
1161,,Tue Feb 05 01:59:26 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @whizkids: @SenJeffMerkley What evil looks like is 33 trafficked kids out of Haiti by Laura Silsby and then learning Haiti adoption agen…,kimmiekat1967,politics
1162,,Tue Feb 05 01:59:25 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Watch ""Woman Dies After Exposing Bill Clinton tied Baby Slave Farm"" on YouTube https://t.co/YdbKp1EFp7",glenpalm2005,politics
1163,,Tue Feb 05 01:59:22 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @krassenstein: Trump reportedly will pledge to end the HIV Epidemic in his SOTU address tomorrow.

Just a reminder that Trump dissolved…",EVE22,politics
1164,,Tue Feb 05 01:59:21 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TomFitton: Mueller report would be more harassment of @RealDonaldTrump and @JudicialWatch sues for docs on the real collusion scandal -…,HorizontalHarr1,politics
1165,,Tue Feb 05 01:59:20 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @1Romans58: Died exposing the demons.  

Woman Who Outed Clinton’s Faith Healer as Child Rapist Found Dead https://t.co/7iKxTzCIOA via @…",ForLapua,politics
1166,,Tue Feb 05 01:59:20 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@therealroseanne look who was advocating for a Somali Council member in Minnesota. Hillary Clinton To Voter: 'Why D… https://t.co/FSnk3Yj1J9,trueamerican333,politics
1167,,Tue Feb 05 01:59:20 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TraceyCooke1027: The woman who outed John of God (Brazilian Clinton/Oprah faith healer) in 2018 just committed suicide. This is a few d…,Occupy420,politics
1168,,Tue Feb 05 01:59:19 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Tiff_FitzHenry: UPDATE: Brazilian activist Sabrina Bittencourt, whose investigation led to John of God’s arrest for running a child sex…",mlua02,politics
1169,,Tue Feb 05 01:59:18 +0000 2019,"[{'text': 'PlannedParenthood', 'indices': [81, 99]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mitchellvii: Democrats founded the KKK. Margaret Sanger, KKK member, founded #PlannedParenthood to ""wipe out the Black race."" Hillary C…",Gigijayhawk,politics
1170,,Tue Feb 05 01:59:18 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @krassenstein: Trump reportedly will pledge to end the HIV Epidemic in his SOTU address tomorrow.

Just a reminder that Trump dissolved…",HydeBlizzardbox,politics
1171,,Tue Feb 05 01:59:18 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TomFitton: Mueller report would be more harassment of @RealDonaldTrump and @JudicialWatch sues for docs on the real collusion scandal -…,angelouhutch8,politics
1172,,Tue Feb 05 01:59:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ugogodents @BuzzFeedNews So hired by Clinton,justmaga2020,politics
1173,,Tue Feb 05 01:59:15 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","What kind of conversation would we be having if Hillary Clinton had won? illegal immigration, human trafficking, Dr… https://t.co/PTBp3Ah4nw",talk2melodie,politics
1174,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @EdKrassen: Lindsey Graham said that as Chairman of the Senate Judiciary Committee, he will investigate Hillary Clinton's use of private…",ismeniadavid1,politics
1175,,Tue Feb 05 02:01:39 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Keep an eye on this. With Matt Jones in Kentucky, Stacey Abrams in Georgia,and possibly, Susan Collins in Maine - T… https://t.co/Za17PVySJN",ResisterSis20,politics
1176,,Tue Feb 05 02:01:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DHStokyo: Rolling Stone isn’t pulling any punches with this opening:

“Suppressing votes is not merely a racist act, nor it is simply t…",Curlyfreaksword,politics
1177,,Tue Feb 05 02:01:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,superyayadize,politics
1178,,Tue Feb 05 02:01:15 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @joncoopertweets: Here are the results of our investigation at @TheDemCoalition into GOP Majority Leader Mitch McConnell’s ties to Russi…,tammya47,politics
1179,,Tue Feb 05 02:01:09 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JamilSmith: Racism doesn’t just look like a white man in blackface or a Klan hood. Sometimes, it looks like a @senatemajldr calling inc…",way4ne,politics
1180,,Tue Feb 05 02:01:05 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@tedcruz Do you even know the members of your own party?  Steve Hill, Mitch McConnell, Cindy Hyde-Park, and let’s n… https://t.co/cSu60W7LLd",robbiefed,politics
1181,,Tue Feb 05 02:01:05 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@realDonaldTrump https://t.co/U1XzZytH93 IT'S A LIE! GOP WILL NOT REVOLT-Only 6 RINOS! McCONNELL-PAUL RYAN'S ACCOMP… https://t.co/K8NDC3PpfF,gardeniagrl2,politics
1182,,Tue Feb 05 02:01:03 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JamilSmith: Racism doesn’t just look like a white man in blackface or a Klan hood. Sometimes, it looks like a @senatemajldr calling inc…",nocoonzone40,politics
1183,,Tue Feb 05 02:01:01 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheUSASingers: The @senatemajldr Mitch McConnell is an enemy of the vote.

He’s an enemy of the people.

He’s an enemy of democracy.

H…",MusarraD,politics
1184,,Tue Feb 05 02:00:55 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @grantstern: The longest serving Senate GOP leader has made a historic mark on Washington by slamming the door shut on democracy at ever…,nferrell27,politics
1185,,Tue Feb 05 02:00:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mitch McConnell clears the biggest bong seen in the Senate in years https://t.co/MBou1mTVy1,BergamotKennedy,politics
1186,,Tue Feb 05 02:00:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,mgillaspie,politics
1187,,Tue Feb 05 02:00:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @admiralmpj: I think Northam should resign.

But so should:

Cindy Hyde-Smith (thanks for reminding me @MattMurph24)
Mitch McConnell
Ste…",Curlyfreaksword,politics
1188,,Tue Feb 05 02:00:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JerryDunleavy: Mitch McConnell on the Born-Alive Abortion Survivors Protection Act: “This legislation ought to be the very definition o…,block215,politics
1189,,Tue Feb 05 02:00:49 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Trey_VonDinkis: .
💲 RINO WATCH - TRAITOR McCONNELL SENDS WARNING to TRUMP

Mitch McConnell &amp; Repubs in Chamber of Commerce (Tom Donohue…",Trey_VonDinkis,politics
1190,,Tue Feb 05 02:00:46 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DHStokyo: Rolling Stone isn’t pulling any punches with this opening:

“Suppressing votes is not merely a racist act, nor it is simply t…",jaded_sister,politics
1191,,Tue Feb 05 02:00:45 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DemWrite Northam should resign, but SO SHOULD:
Donald J. Trump 
Cindy Hyde-Smith 
Mitch McConnell
Steve King
Kay I… https://t.co/yNezVxtPhX",maryderrickart,politics
1192,,Tue Feb 05 02:00:45 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,CUfish2,politics
1193,,Tue Feb 05 02:00:40 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cecilia453017: @AC360 @andersoncooper This is repeated on cnn over and over.  Why are they not putting the same emphasis on Mitch McCon…,Vote_2018USA,politics
1194,,Tue Feb 05 02:00:39 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FotosbyMikeV: @charliekirk11 A number based on a lawsuit brought by a bunch of right wing conspiracy theorists... Meanwhile, Mitch McCo…",ARAdultImmDoc,politics
1195,,Tue Feb 05 02:00:32 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Lawrence: Here’s Mitch McConnell celebrating TREASON ... https://t.co/9ZrS6AoknY,14timesno40time,politics
1196,,Tue Feb 05 02:00:31 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @SenSanders: Instead of repealing the estate tax and giving a massive tax cut to the Walton family and Kochs as Mitch McConnell and Trum…,gabrielandeden,politics
1197,,Tue Feb 05 02:00:29 +0000 2019,"[{'text': 'tytlive', 'indices': [122, 130]}, {'text': 'fyilive', 'indices': [131, 139]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mitch McConnell reportedly linked to Putin, Russian oligarch Oleg Deripaska and Russian companies https://t.co/Ya8LiePNRM #tytlive #fyilive",jokerscool,politics
